uid,DT,DF,DL,DP,DC,BD,SL,TL,RL,LE,NQ,BT,DR,HR,DW,DG,SR,NDVI,RD,SB,GVI,SVI,RS,VMI,VHI,SDI,PD,WE
1902,69.952434,92.095988,69.922712,59.803191,334.357388,0.007507912,0,0.340904,0.494091,0.704149,0.086823,0.765808,1.227613,199.298,503.036627,0.509107,0.5,0.1767,100.677383,5.033869,0.727035,0.110786,0.539979672,0.044285,0.056592,0.49962665,165.014496,1
1903,333.080137,126.204741,374.710091,46.539183,28.788137,0.221925424,0,0.312661,0,0.880417,0.088189,0.700845,1.287977,213.459666,275.491399,0.234356,0.5,0.4576,77.35395,5.950304,0.711013,0,0.447841888,0.101106,0.052689,0.545479427,90.005302,3
1904,232.844993,21.699148,224.851771,13.562864,37.256478,0.581371658,0,0,0,0.052378,0.050745,0.506374,1.46322,167.602997,176.144195,0,1,0.4576,23.418739,11.70937,0.729878,0.012423,0.406763316,0.082069,0.04357,0.557016679,92.41655,2
1905,212.857374,66.654795,174.952968,8.915036,76.855074,0.372711606,0,0.461777,0,0.72285,0.19368,1.003605,1.32409,219.999249,161.46372,0.385459,1.8,0.4898,73.435758,4.31975,0.251451,0.000606,0.469935318,0.056214,0.035647,0.946902142,86.779449,7
1906,220.414779,159.285212,27.553719,59.849265,185.038774,0.123199154,0,0,0.248353,0.69635,0.322051,2.269626,1.305842,200.767001,60.309016,0.398091,1.2,0.522,98.972842,4.498766,0.299663,0.212803,0.373068409,0.101278,0.042897,0.861671865,66.9151,4
1907,137.56149,254.434745,104.497706,71.08455,233.985497,0,0,0,0,0.251839,0.22012,1.654638,1.372525,208.056496,40.469155,0.791354,4,0.6801,75.698682,4.452864,0.773361,0.000377,0.504792463,0.107588,0.079859,0.39125684,64.5467,12
1908,113.08079,204.439942,144.192083,49.872256,209.680886,0.148901754,0,0.864699,0,0.125704,0.183255,1.00962,1.41888,210.205994,61.94306,0,4.6,0.6801,35.896251,8.974063,0.047187,0.533267,0.111535042,0.114863,0.029576,0.701152861,48.647499,2
1909,156.139584,54.512769,145.758524,39.464122,62.004685,0.078788436,0,0.485425,0,0.694438,0.161267,0.625742,1.2505,204.908501,135.704031,0.242604711,4.666667,0.6587,100.259607,4.557255,0.748051,0.015823,0.344995614,0.090814,0.030091,0.458749725,46.75285,5
1910,126.214922,5.50388,162.046622,7.034803,12.360831,0.202248356,0,0.54797,0,0.671585,0.146495,0.724743,1.33079,194.659332,169.237782,0.208168242,4.5,0.6587,89.437764,5.962518,0.758682,0.01081,0.445503674,0.074201,0.062821,0.46027686,46.5676,1
1911,76.359249,45.70496,190.453848,30.01481,38.22302,0.359642023,0,0.756474,0,0.528409,0.110052,0.650388,1.28899,196.626999,209.445148,0.003037,2,0.6587,50.13898,12.534745,0.698953,0,0.515841688,0.086525,0.05617,0.569455077,48.568501,1
1912,27.041878,95.643055,226.464631,23.147498,88.143113,0.132945692,0,0.767325,0,0.835106,0.143787,0.822072,1.295517,203.990331,253.166176,0.04362,0.5,0.6587,69.981068,5.383159,0.68909,0.073641,0.56431089,0.075855,0.073729,0.561616531,48.568501,1
1913,25.135462,95.528511,267.020204,30.534369,138.121025,0.013469854,0,0.577248,0.194746,1.113579,0.172415,1.137977,1.278115,215.454998,298.862771,0.127322,1,0.6678,100.255786,4.177324,0.502939,0.201497,0.559846674,0.079348,0.060895,0.712681907,46.917332,2
1914,74.379565,57.92648,293.950054,32.053107,188.110677,0.068098302,0,0,0.789335,0.366153,0.150917,0.822405,1.29357,205.003998,318.58413,0.257954,1,0.6769,50.138947,12.534737,0.647464,0,0.226623847,0.089109,0.08331,0.623645324,37.6684,1
1915,119.205779,13.511048,286.780559,78.246122,146.012807,0.141793007,0,0,0.800466,0.365468,0.123901,0.661041,1.345367,203.211665,315.820142,0.187228,0.5,0.6769,71.242246,5.480173,0.727035,0.110786,0.539979672,0.044285,0.056592,0.49962665,37.6684,1
1916,125.242194,44.828783,288.235222,127.347986,102.135966,0.071926034,0,0.053678,0.767257,0.481701,0.173766,0.814525,1.319012,198.837002,315.924649,0.022879,1.5,0.6769,100.550277,4.570467,0.42206,0.299829,0.187956823,0.082261,0.015881,0.754095878,43.1364,2
1917,103.845297,94.003676,298.187857,111.810204,67.407501,0.164889046,0,0.356493,0.651184,0.647035,0.183307,0.852775,1.369945,213.887001,319.584959,0,1.5,0.6769,85.771511,10.721439,0.580156,0.067431,0.329398264,0.10431,0.053422,0.670889155,43.223926,2
1918,104.31723,143.748956,315.836117,76.380609,60.463103,0.081683743,0,0.280339,0.73829,0.715438,0.23613,1.259122,1.323931,210.877428,323.771694,0.100263,3,0.6466,150.500593,3.420468,0.39972,0.212324,0.279899469,0.122347,0.028467,0.801033296,43.311451,4
1919,126.413302,193.625499,339.983687,64.548223,88.135138,0.113212287,0,0.204186,0.81159,0.493823,0.24796,1.407467,1.314837,198.125498,329.391099,0.401682,3.428571,0.6163,125.670941,3.80821,0.715838,0.083295,0.568541129,0.082137,0.083828,0.52952894,45.00375,2
1920,161.48858,243.552674,366.910408,62.974385,129.922355,0.024428698,0,0.128036,0.881596,0.374271,0.230903,1.348948,1.3382,213.2548,341.764081,0.850106,3,0.6163,97.922748,4.451034,0.722686,0.12485,0.518660279,0.068176,0.072073,0.497194039,42.129275,2
1921,202.920675,293.504644,381.865743,21.508405,174.789558,0.209825429,0,0.051891,0.951598,0.200737,0,0,0,0,359.506511,0.566128,4.5,0.6163,0,0,0.639446,0.010142,0.301944121,0.123403,0.062866,0.664105351,39.254801,6
1922,389.319605,429.238475,488.891541,100.847319,206.684795,0.26279487,0.150781274,0.190945,0.677548,0.579914,0.190361,1.227366,1.399013,199.142998,293.198902,0.628729,2.25,0.2835,100.884838,5.044242,0.399077,0.210823,0.355734314,0.099972,0.052013,0.796820367,65.084803,11
1923,137.73005,532.828753,787.649353,162.915538,176.356797,0,0,0.033072,0,0.112745,0.073079,0.496034,1.17646,206.257004,164.256518,0.06225,1,0.1955,7.695966,1.923991,0.4512,0.092303418,0.284143404,0.192354017,0.082396624,0.785434653,0,32
1924,104.647368,483.100901,739.699172,173.6321,210.015307,0.255207853,0,0.950013,0,0.048716,0.071433,0.453944,1.24026,197.567001,114.91244,0.402527,1.75,0.1955,94.032544,7.233273,0.591157,0.110859,0.273399328,0.146473,0.051144,0.634651963,69.064003,11
1925,99.569479,383.857373,644.733736,227.73346,291.746203,0.159683274,0,0.913794,0,0.174172,0.069468,0.624622,1.373815,230.725998,19.016705,0.166335,2.25,0.2314,25.80147,3.225184,0.661245,0.183437,0.309583195,0.097646,0.041559,0.569106908,74.2491,3
1926,129.983022,334.40467,597.867002,264.990076,336.333995,0,0,0.087347,0,0.74937,0.082375,0.765548,1.487945,226.102749,0,0.494269,2.5,0.2673,103.967284,4.33197,0.546101,0.233852,0.184200529,0.147303,0.025915,0.655845074,37.578201,2
1927,275.013617,96.054611,375.848057,77.885416,174.940348,0,0.283458627,0,0,0,0.005835,0.166667,1.17232,183.556,0,0.282145,1,0.2663,24.161449,6.040362,0.650486,0.016033,0.267547,0.136118,0.037057,0.630344831,52.605999,4
1928,226.719919,57.230067,336.192093,76.806876,136.01057,0.030633877,0.414805542,0,0,0.019332,0.005835,0.166667,1.17232,183.556,0,0.140144,0.5,0.2663,50.887514,12.721879,0.706823,0.005591,0.478489143,0.074653,0.094098,0.553450899,92.983496,49
1929,179.363749,9.175197,299.647269,83.462452,106.740924,0,0.026298894,0,0,0.001682,0,0,0,0,20.710011,0.131191,1.5,0.2663,0,0,0.675295,0,0.419986762,0.10937,0.05006,0.561573946,133.360992,49
1930,133.943222,43.50963,267.491771,91.572974,94.426762,0,0.206317906,0,0,0.526175,0.148549,0.808746,1.446153,193.072667,65.163018,0.220837,2,0.2663,77.199869,5.146658,0.611957,0.111706,0.38535384,0.065584,0.032463,0.62169657,146.626994,41
1931,93.328555,93.284466,241.485423,98.162086,93.958676,0.247910298,0.026012045,0,0.148369,0.683331,0.230587,1.387512,1.536472,200.265999,111.252328,0.320488,2,0.3275,183.033034,3.978979,0.24781,0.337544,0.244504804,0.111617,0.034377,0.818998326,173.158997,2
1932,9.846637,86.680419,83.487971,80.083619,19.617452,0.106707589,0.135716265,0.869455,0,0.367862,0.087125,0.390677,1.32186,166.759995,392.565335,0.457503,1.5,0.5843,50.129394,12.532348,0.639446,0.010142,0.301924372,0.123403,0.056984,0.664140424,38.766399,1
1933,207.293362,282.818457,213.761483,104.608192,180.384843,0.411304327,0,0.291466,0.361737,0.727157,0.028737,0.391008,1.67983,153.399002,449.740011,0.053276,1.666667,0.5843,63.056516,31.528258,0.641706,0.031281,0.207171772,0.110005,0.054484,0.585491162,0,67
1934,89.900659,79.998663,738.900739,25.169318,234.626249,0.000102399,0,0,0,0.337811,0.019476,0.180309,1.28923,138.039001,444.70742,0.526334054,1.333333,0.1023,55.008648,27.504324,0.06148,0.166009,0.235384975,0.132112,0.018248,0.958648434,188.830994,2
1935,65.163627,45.065054,717.057107,15.759038,253.022673,0,0,0,0,0,0.005983,0.102846,1,154.714005,466.107102,1,2,0.1096,23.43674,11.71837,0.809878,0.000069,0.415727134,0.041242,0.043836,0.523610809,188.830994,9
1936,96.837737,47.99818,118.798856,127.052117,209.737429,0.004720861,0.494215674,0.091405,0.288219,0.925552,0.041606,0.363095,1.09977,148.261993,592.889534,0.387679,4,0.1813,50.024266,12.506067,0.041264,0.39738,0.129314713,0.141213,0.019661,0.83042293,272.071014,14
1937,69.794218,57.631615,88.855402,77.120667,232.94859,0,1,0,0,0,0,0,0,0,550.45635,0,2.4,0.1813,0,0,0.870508,0.004257,0.291150011,0.088667,0.030927,0.333031158,172.212997,14
1938,65.228766,68.428324,81.715339,27.440009,263.704954,0.203716767,0.470943858,0,0.509574,0.698173,0.055991,0.437716,1.23382,200.731995,509.368815,0.005144,2.166667,0.1813,50.022449,12.505612,0.899814,0.001757,0.380042106,0.048016,0.029467,0.409571697,172.1185,10
1939,349.36055,177.330114,429.090486,85.011021,86.3021,0.846994564,0,0.881676,0,0.11103,0,0,0,0,295.623584,0,1.333333,0.4542,0,0,0.737105,0.004846,0.415843246,0.090647,0.040034,0.530177365,0,1
1940,305.195454,128.363282,379.695756,89.370356,77.498978,0.273290143,0,0.013227,0.570233,0.47901,0.072211,0.799375,1.28102,201.276001,249.874086,0.892512903,1.5,0.5343,51.427434,12.856859,0.311599,0.197341,0.243599805,0.047509,0.030226,0.879870356,90.005302,3
1941,263.126844,80.674005,330.483115,80.674005,55.217737,0.330340724,0,0,0.720388,0.434729,0.129754,1.025712,1.33392,198.3955,206.108744,0.876469941,1,0.5343,66.794788,16.698697,0.429317,0.30606,0.139435011,0.157572,0.027164,0.722497486,87.437801,3
1942,224.337262,39.235927,281.548062,39.235927,32.328633,0.430094866,0,0,0.531052,0.928277,0.142446,0.93033,1.34216,192.5444,165.905304,0.666778822,1.5,0.5343,82.101575,3.420899,0.715136,0.033799,0.437169386,0.090111,0.059202,0.514443817,84.8703,2
1943,190.836784,23.196348,233.065514,13.163305,27.507738,0.532433431,0,0,0.180349,1.028889,0.168899,0.964135,1.31993,204.778,132.545559,0.457058046,2,0.5343,50.975841,12.74396,0.909175,0.00132,0.470309228,0.043098,0.039587,0.360060013,92.41655,5
1944,165.861838,38.955027,185.390819,16.325192,51.877043,0.149650436,0,0.329777,0.244882,0.987375,0.201935,1.158721,1.317465,217.416996,112.303521,0.435021,2,0.5338,101.318358,4.221598,0.815977,0.007365,0.324953761,0.094024,0.032871,0.425490965,86.779449,10
1945,153.628188,85.274399,139.355581,48.482289,75.176591,0.308072436,0,0.377599,0.456223,0.463038,0.245241,1.445177,1.318777,239.82633,108.289456,0.281542,1.4,0.5333,73.983351,5.691027,0.805121,0.017796,0.577369208,0.06112,0.073967,0.416809773,73.5961,5
1946,157.140355,134.260761,97.314953,15.213619,116.669671,0.294380729,0,0,0.70298,0.358548,0.241773,1.34234,1.35934,212.050329,108.487992,0,1.666667,0.5333,73.855839,5.681218,0.705353,0.065346,0.533026451,0.082685,0.076247,0.572709914,70.2556,5
1947,175.4553,183.793855,67.234086,51.269733,163.009523,0.2799195,0,0,0.412439,0.286787,0.300926,1.947126,1.382118,212.018246,97.408951,0.101331,2,0.5333,100.225808,4.176075,0.87271,0.000878,0.534569681,0.05067,0.05177,0.393120251,66.9151,10
1948,194.903441,227.951756,67.606541,100.083497,211.027005,0.491727144,0,0,0.592732,0.310006,0.199946,0.734906,1.6734,228.535995,80.617544,0.294381,1.5,0.5333,50.13895,12.534738,0.774783,0.000004,0.562729553,0.058335,0.073499,0.501464995,62.7962,4
1949,147.82237,258.92846,98.086016,116.981315,231.882912,0.38207971,0,0,0.665727,0.270868,0.187407,0.723208,1.63011,212.926498,79.674059,0.308428,1,0.607,97.945356,16.324226,0.481509,0.212216,0.17004411,0.091117,0.010897,0.725666357,62.7962,4
1950,103.515962,259.934381,136.997858,77.747819,194.901375,0.175057144,0,0,0.6905,0.255719,0.248769,1.417651,1.395956,220.518143,69.289974,0.333216,2.6,0.6807,150.352738,3.417108,0.669109,0.000011,0.461520684,0.081322,0.062024,0.57146618,64.5467,13
1951,67.673156,211.245196,174.491694,58.350822,164.934553,0.108511574,0,0.826129,0,0.157794,0.240412,1.237872,1.32606,217.430832,63.051104,0.033867,4.666667,0.6807,106.082802,3.030937,0.579277,0.221783,0.555711865,0.055464,0.063393,0.678205133,48.647499,6
1952,58.683537,163.349881,145.934514,75.927028,146.356645,0.11869515,0,1,0,0,0.173274,1.03251,1.30777,222.503006,61.564866,0.252408,5.5,0.6807,25.634162,12.817081,0.876694,0.008451,0.271409906,0.077819,0.022112,0.362769236,47.792799,1
1953,85.486017,117.22557,130.944314,75.887664,123.952807,0.037149669,0.259125262,0.390142,0.609858,0.668812,0,0,0,0,67.329449,0.156456,6,0.6226,0,0,0.325602,0.473659,0.263223884,0.101849,0.017845,0.681313546,46.938099,1
1954,127.169024,76.160915,134.148963,29.939097,81.685419,0.070180588,0.205533746,0.467633,0.522678,0.45142,0.115924,0.360623,1.16587,200.962006,98.788145,0,5,0.5645,50.120426,12.530107,0.219505,0.385377,0.183117689,0.150798,0.031793,0.783794779,46.75285,6
1955,132.984847,53.470887,154.419803,25.878834,54.595941,0.306610943,0,1,0,0,0,0,0,0,141.368102,0.053801,3.75,0.5645,0,0,0.262418,0.011433,0.038462829,0.085947,0.007951,0.945462776,46.5676,1
1956,48.852372,113.387847,267.196685,39.38192,148.004541,0.122840208,0,0.763081,0.236919,1.181325,0.166225,1.181927,1.29153,210.370667,284.011389,0.192094582,0.75,0.5612,87.511121,6.731625,0.488946,0.274019,0.294327475,0.043931,0.01835,0.732667884,48.200298,1
1957,56.399255,100.822066,346.47621,146.295717,34.875673,0.414624844,0,0,1,0,0.164045,0.881316,1.352465,199.705002,369.409363,0,2,0.6769,61.478767,15.369692,0.220349,0.426186,0.211186757,0.11463,0.02499,0.783222344,42.059801,1
1958,57.263553,148.29754,361.776476,121.387448,18.11983,0.255764477,0,0,1,0.364387,0.284514,1.489943,1.301883,198.415334,373.596098,0.095706,1.833333,0.6466,70.250834,4.683389,0.801333,0,0.417013366,0.082857,0.054348,0.380412046,40.537701,2
1959,91.527882,197.025967,383.038736,114.30819,66.30741,0.172529206,0,0,1,0,0.271081,1.625782,1.316482,209.414501,378.71123,0.304087,2.142857,0.6163,101.181329,4.215889,0.288884,0.309124,0.43290004,0.097639,0.054904,0.817313118,42.735298,1
1960,135.924949,246.264701,409.334983,65.240342,115.231846,0.225179213,0,0,1,0,0.263293,1.516995,1.326815,225.269249,389.520715,0.794021,2.166667,0.6163,100.214247,4.175594,0.826905,0.015015,0.415226577,0.095464,0.044908,0.393852789,34.69875,1
1961,183.23163,295.75898,428.913226,15.243862,164.803168,0.229423338,0,0,1,0,0.258385,1.446295,1.34762,216.703003,406.239558,0.459108,3.285714,0.6163,75.137115,9.392139,0.150069,0.29401,0.180017423,0.090656,0.020067,0.89160999,26.662201,5
1962,231.672331,345.398966,447.397757,29.167096,214.573507,0.110917372,0,0,0.456162,0.660824,0.270096,1.535987,1.35155,208.345223,422.15122,0.241232212,3.125,0.6163,167.587689,3.162032,0.695823,0.075583,0.497482305,0.056884,0.051426,0.566723315,44.563301,4
1963,280.660485,395.129747,470.492243,61.258451,261.227028,0.156386758,0,0,0.417617,0.714109,0.242628,1.199242,1.433913,206.325431,404.87041,0.492927067,3,0.4499,164.121753,4.689193,0.730878,0.049069,0.43125947,0.084488,0.049845,0.488068525,44.563301,1
1964,329.952339,438.961115,497.555171,107.677467,216.014791,0.221294067,0,0,0.671055,0.705508,0.193441,0.923854,1.55454,201.340668,361.920504,0.276560289,2,0.2835,118.561492,11.856149,0.732425,0.018273,0.444784944,0.080592,0.051868,0.489891864,55.985901,1
1965,379.429552,467.727698,527.369744,145.009415,173.450915,0.137908126,0.028674969,0.000984,0.872627,0.309352,0.239019,1.528739,1.429823,201.805667,321.018462,0.477599,2,0.2835,166.940559,3.273344,0.655006,0.156806,0.368632793,0.10171,0.048171,0.570945542,57.85125,11
1966,67.525368,491.093409,755.83419,127.681807,180.11298,0.062695519,0,0.654335,0,0.277527,0.071497,0.493401,1.58482,240.690999,130.149754,0.089092,2.5,0.1955,91.637702,5.390453,0.451173,0.091876874,0.05540429,0.191977218,0.017241501,0.791248188,113.210999,29
1967,39.257867,442.326505,709.259251,157.034567,224.600522,0.476951388,0,1,0,0,0.059443,0.494131,1.77225,239.942497,86.544074,0.039216,2,0.1955,102.902553,12.862819,0.194372,0.301817,0.355400044,0.091676,0.06888,0.862762273,113.980999,1
1968,59.352211,393.868935,663.183268,194.979657,271.016796,0.514084738,0,1,0,0,0.117036,1.0505,1.578957,218.000748,48.684237,0.00694,2,0.2314,84.616969,4.453525,0.315694,0.311533,0.218465743,0.083653,0.023153,0.805085752,114.750999,3
1969,102.48995,345.850747,617.717904,237.432681,318.519721,0.178427733,0,0.904481,0,0.244607,0.106741,1.021342,1.598377,229.953251,22.431302,0.238662,2,0.2673,90.212413,4.748022,0.242041,0.393033,0.678805449,0.046244,0.070039,0.783073757,69.507202,3
1970,149.952308,298.48407,573.008526,227.850312,349.135494,0,0,0.647632,0,0.910529,0.081729,0.825088,1.798935,261.389503,19.291481,0.085965146,1.5,0.2673,97.853983,12.231748,0.636129,0.117394,0.239516374,0.08925,0.023127,0.634145153,69.507202,1
1971,198.663533,252.136354,529.24676,178.182274,299.650368,0,0,0.466221,0,1.267676,0.050379,0.462527,1.8977,251.554001,36.389749,0.088383037,0,0.2673,51.013887,12.753472,0.113447,0.475786,0.189365622,0.138929,0.036123,0.747925528,57.881599,2
1972,247.888492,207.491546,486.688294,128.771428,250.369911,0,0,0.330278,0,1.27872,0.050379,0.462527,1.8977,251.554001,0,0.335555,0.666667,0.2673,71.119014,17.779753,0.706431,0.130855,0.398138302,0.07808,0.053571,0.522534748,89.143799,2
1973,267.70706,115.597853,406.684422,35.332661,153.214202,0,0,0,0,0,0.07716,0.391271,1.697805,244.392494,0,0.603827,1,0.2663,100.921975,25.230494,0.614488,0.221623,0.216949804,0.100032,0.02146,0.585745165,0,4
1974,217.799225,71.915,370.345219,31.405034,106.627114,0,0.191673234,0,0,0.059902,0.056062,0.298672,1.495927,215.100998,0,0.018305,1,0.2663,118.11847,7.382404,0.505958,0.139975,0.493294765,0.077955,0.062946,0.772019133,0,28
1975,167.946225,44.50473,337.518804,34.138824,65.300009,0,0.626731393,0.012194,0,0.378566,0.058398,0.352606,1.400845,208.6735,0,0.130945,1.6,0.2663,121.937673,6.417772,0.826905,0.015015,0.415226577,0.095464,0.044908,0.393852789,0,34
1976,118.217457,61.559521,309.325565,42.591105,46.463328,0.053964159,0.335884154,0.006622,0,0.400217,0.08358,0.424686,1.535266,224.145001,45.778089,0.021139,3,0.2663,176.709077,8.414718,0.545082,0.112704,0.321699876,0.103286,0.026471,0.702520231,128.128147,17
1977,68.882505,102.948911,287.133536,53.681306,47.404468,0.147885792,0.629904123,0,0.017999,0.357125,0.160906,1.225119,1.643036,216.899752,92.679717,0.217941,3,0.3275,164.49006,4.569168,0.811949,0.003331,0.323380045,0.085231,0.037784,0.406286256,128.128147,6
1978,22.676682,149.690955,255.387706,66.707357,84.610893,0.007069481,0.479227594,0,0.714143,0.219038,0.181162,1.44252,1.37844,226.714005,139.940046,0.081457,2.75,0.3887,50.128853,12.532213,0.800662,0.000478,0.439202845,0.095898,0.054897,0.353806231,124.91555,7
1979,35.828261,132.634874,205.921861,104.966949,130.655358,0.097214338,0.114121284,0,0.721071,0.303575,0.186305,1.22522,1.36191,219.486003,187.200376,0.077061,2.4,0.3887,71.242579,4.749505,0.249989,0.384439,0.255580571,0.137352,0.0372,0.780284866,114.840397,8
1980,83.982717,96.71841,156.795235,137.75194,134.180272,0.156297468,0.025390018,0,0.717554,0.348263,0.178664,1.17432,1.3789,183.615005,234.460705,0.079819,2,0.3887,50.128712,12.532178,0.815484,0.003907,0.566102019,0.10178,0.059726,0.348218408,114.840397,7
1981,102.404898,78.21056,108.469711,126.092893,119.73794,0.146532695,0,0.311921,0.349972,0.72964,0.252074,1.871158,1.32481,203.315204,281.721034,0.429934,1,0.3887,112.468848,4.686202,0.175225,0.220698,0.025309878,0.073261,0.004963,0.919932444,86.066299,2
1982,60.870014,86.216961,62.822056,131.912237,77.048801,0.267934434,0,0.304228,0.409666,0.727616,0.24957,1.660217,1.373277,214.367004,328.981364,0.38002,1.333333,0.4865,56.150193,3.743346,0.805128,0.000716,0.421674956,0.075353,0.060692,0.411247291,69.0081,2
